emp_no,first_name,birth_date,last_name,gender,salary,to_date
433360,Chanjung,1953-03-22,Setlzner,M,40000,9999-01-01
433239,Marlo,1954-10-02,Vadhan,M,53462,9999-01-01
433245,Duangkaew,1953-01-15,Pleszkun,F,40000,9999-01-01
433251,Yuriy,1953-09-22,Fiutem,M,50291,9999-01-01
433372,Rasiah,1955-05-04,Yemenis,M,73635,9999-01-01
433252,Hitomi,1952-08-18,Lorie,F,40000,9999-01-01
433381,Nakhoon,1952-10-28,Heering,F,61110,9999-01-01
433385,Kazuhide,1952-05-19,Cardazo,M,40000,9999-01-01
433408,DeForest,1953-07-27,Gerteisen,F,40797,9999-01-01
433414,Juyoung,1954-12-13,Brattka,M,60815,9999-01-01
433433,Shem,1952-03-18,Koprowski,M,43761,9999-01-01
433455,Yannik,1954-07-16,Eldridge,M,40000,9999-01-01
433460,Carrsten,1954-01-07,Halevi,M,59982,9999-01-01
433440,Younwoo,1955-03-23,Straney,M,78350,9999-01-01
433481,Fumino,1954-08-01,Rouquie,M,40000,9999-01-01
433631,Bodh,1952-10-03,Luff,M,89623,9999-01-01
433488,Wayne,1954-05-23,Antonisse,M,67143,9999-01-01
433509,Dzung,1953-05-18,Demian,M,71106,9999-01-01
433514,Susanne,1952-07-04,Mikschl,M,40000,9999-01-01
433647,Shmuel,1952-02-20,Pramanik,M,45177,9999-01-01
433520,Armond,1952-06-26,Cairo,M,54811,9999-01-01
433534,Filipe,1954-09-22,Kleiser,F,41088,9999-01-01
433537,Roselyn,1955-09-09,Picel,M,40000,9999-01-01
433538,Hidde,1954-03-27,Vieth,F,40000,9999-01-01
433656,Pragnesh,1952-02-13,Silva,M,40000,9999-01-01
433539,Jacopo,1953-08-14,Sridhar,M,65332,9999-01-01
433663,Arnd,1954-08-06,Francisci,M,56560,9999-01-01
433665,Aimee,1955-08-06,Kusalik,F,87168,9999-01-01
433576,Marsja,1953-07-13,Portugali,M,40000,9999-01-01
433670,Mohamadou,1952-02-26,Bresenham,F,83846,9999-01-01
433679,Serenella,1953-02-22,Katzenelson,F,40000,9999-01-01
433606,Taisook,1952-06-27,Baba,M,40000,9999-01-01
433608,Aruna,1954-03-22,Simkin,F,83847,9999-01-01
433687,Conrado,1954-11-15,Giveon,F,50112,9999-01-01
433689,Make,1953-11-05,Borovoy,F,40000,9999-01-01
433628,Vishu,1953-08-06,Copas,M,44618,9999-01-01
433696,Prasadram,1954-01-25,Fargier,F,48710,9999-01-01
433699,Serif,1955-05-31,Sifakis,M,41956,9999-01-01
433822,Lucien,1952-02-17,Garnham,M,64772,9999-01-01
433828,Elzbieta,1953-01-27,Matzov,M,66671,9999-01-01
433829,Mayumi,1954-06-04,Murrill,M,52307,9999-01-01
433848,Arun,1952-03-27,Hanratty,M,42940,9999-01-01
433701,Dante,1952-02-15,Rando,F,43827,9999-01-01
433869,Mang,1953-10-14,Kalorkoti,M,60312,9999-01-01
433873,Uwe,1955-02-23,Alpin,M,40689,9999-01-01
433710,Gou,1955-11-03,Baezner,M,40000,9999-01-01
433880,Arumugam,1953-05-06,Peek,F,40000,9999-01-01
433888,Armond,1953-02-01,Sommen,M,40000,9999-01-01
433723,Goh,1954-06-06,Taneja,F,40548,9999-01-01
433891,Samphel,1954-02-18,Bamford,F,53071,9999-01-01
433900,Salvador,1954-07-20,Varley,F,91770,9999-01-01
433902,Nevin,1953-08-09,Dusink,M,40000,9999-01-01
433732,Miquel,1955-08-15,Chepyzhov,M,100686,9999-01-01
433925,Hausi,1954-10-03,Varley,M,56115,9999-01-01
433738,Toshimi,1955-08-09,Petersohn,M,50419,9999-01-01
433926,Xiaobin,1952-06-11,Alblas,F,41355,9999-01-01
433928,Shiv,1955-04-21,Szmurlo,M,58080,9999-01-01
433936,Kyoichi,1954-02-15,Reeken,F,40000,9999-01-01
433749,Marjo,1954-04-29,Huhdanpaa,F,40000,9999-01-01
433938,Venkatesan,1953-08-26,Azadmanesh,M,63989,9999-01-01
433939,Valdiodio,1955-10-26,Wrigley,M,40000,9999-01-01
433941,Zejun,1954-10-11,Ozeri,M,67780,9999-01-01
433949,Alejandra,1953-02-01,Mondadori,F,53977,9999-01-01
433955,Niteen,1953-04-21,Daescu,F,70623,9999-01-01
433754,Leon,1952-04-14,Sommen,F,41907,9999-01-01
433962,Mani,1955-07-27,Waleschkowski,M,40000,9999-01-01
433966,Yannik,1952-08-29,Bruckman,F,40000,9999-01-01
433973,Behnaam,1955-02-08,Speek,M,54308,9999-01-01
433992,Isamu,1952-12-01,Gien,M,40000,9999-01-01
433998,Chiradeep,1955-05-19,Pettis,M,86921,9999-01-01
433759,Ugo,1952-04-09,Preusig,M,91298,9999-01-01
434004,Xiahua,1955-06-27,Haddadi,F,55050,9999-01-01
433764,Conrado,1955-02-25,Zolotykh,M,43414,9999-01-01
434017,Wuxu,1952-12-29,Radivojevic,M,40000,9999-01-01
434019,Kristen,1952-10-25,Swiler,M,40000,9999-01-01
434023,Kristian,1954-01-03,Worfolk,F,64796,9999-01-01
433776,Kauko,1954-07-04,Castellani,F,54621,9999-01-01
434028,Shen,1954-11-18,Biron,M,40000,9999-01-01
434033,Sedat,1954-06-18,Itzfeldt,M,40000,9999-01-01
434034,Yoshimitsu,1953-01-30,Shihab,F,87804,9999-01-01
434036,Mingzeng,1954-05-13,Suri,M,40000,9999-01-01
434038,Chirstian,1955-03-29,Kaiserswerth,F,72458,9999-01-01
433790,Prodip,1954-04-18,Rusmann,F,55395,9999-01-01
434051,Steve,1955-09-28,Legleitner,M,50218,9999-01-01
434058,Masami,1954-05-20,Eterovic,F,64566,9999-01-01
433799,Kwangsub,1953-02-05,Luga,M,40000,9999-01-01
434080,Tru,1953-11-29,Pettis,F,45095,9999-01-01
434200,Georg,1954-06-10,Beutelspacher,M,49570,9999-01-01
434082,Filipe,1955-01-19,Swick,F,40000,9999-01-01
434084,Abdelghani,1954-10-11,Cappello,F,90879,9999-01-01
434089,Mamdouh,1954-01-29,Bratten,F,44226,9999-01-01
434106,Muzhong,1952-10-28,Simmen,M,40000,9999-01-01
434111,Satoru,1953-03-16,Demeyer,F,40000,9999-01-01
434113,Miyeon,1955-03-05,Walston,M,44909,9999-01-01
434114,Nobuyoshi,1954-07-23,Portugali,M,79837,9999-01-01
434120,Dayanand,1953-05-26,Baca,M,78682,9999-01-01
434121,Tadahiro,1955-12-14,Rabejac,F,40000,9999-01-01
434202,Lenore,1955-02-26,Unno,F,42716,9999-01-01
434143,Barna,1955-02-25,Zhiwei,F,61316,9999-01-01
434214,Oscal,1952-03-27,Fabrizio,F,40000,9999-01-01
434158,Hiroyasu,1952-04-22,Fasbender,M,41439,9999-01-01
434226,Miquel,1955-05-27,Gulla,M,82185,9999-01-01
434178,Lillian,1953-08-21,Makinen,M,44443,9999-01-01
434234,Younwoo,1952-12-07,Rothenberg,M,86267,9999-01-01
434236,Rosalie,1952-07-12,Vilarrasa,F,40000,9999-01-01
434238,Stein,1952-12-28,Frijda,M,57085,9999-01-01
434249,Malu,1955-05-07,Bonifati,F,65294,9999-01-01
434250,Ulises,1954-05-20,Jansch,M,61249,9999-01-01
434262,Kerryn,1953-07-05,Peir,M,55038,9999-01-01
434272,Woody,1955-02-10,Roccetti,F,49289,9999-01-01
434274,Turgut,1952-10-29,Katalagarianos,M,40000,9999-01-01
434278,Sedat,1954-05-30,Binding,M,40000,9999-01-01
434377,Katsuo,1954-05-27,Pollacia,M,40000,9999-01-01
434385,Kerryn,1954-11-05,Callaway,F,43096,9999-01-01
434289,Sajjan,1952-07-26,Broomell,F,74570,9999-01-01
434391,Ulf,1953-01-24,Schahn,M,52690,9999-01-01
434309,Georgi,1954-12-13,Tsukuda,F,40000,9999-01-01
434431,Berto,1954-01-03,Hiroyama,F,77293,9999-01-01
434310,Dmitry,1955-01-05,Einsfeld,F,40000,9999-01-01
434442,Paraskevi,1955-07-15,Ishibashi,M,51501,9999-01-01
434318,Joydip,1952-10-28,Taneja,F,52867,9999-01-01
434456,Maha,1953-03-10,Picci,M,46178,9999-01-01
434458,Mari,1952-02-04,Stellhorn,M,60952,9999-01-01
434327,Adhemar,1954-03-13,Middleton,M,51612,9999-01-01
434466,Geoff,1952-07-19,Servieres,F,40000,9999-01-01
434339,Danae,1952-07-05,Lorch,M,85416,9999-01-01
434496,Rosalyn,1955-04-04,Vecchio,F,58287,9999-01-01
434360,Aram,1955-02-24,Zolotykh,M,64406,9999-01-01
434505,Jianhua,1955-04-20,Fritzsche,F,40000,9999-01-01
434507,Baruch,1955-07-27,Carrere,M,67852,9999-01-01
434508,Kendra,1955-07-27,Birjandi,M,62851,9999-01-01
434519,Zissis,1953-01-22,Eiron,M,40853,9999-01-01
434362,Guttorm,1953-03-25,Demizu,M,49044,9999-01-01
434523,Pintsang,1955-03-11,Danecki,F,43743,9999-01-01
434365,Takahira,1953-01-24,Isard,M,40000,9999-01-01
434534,Marla,1952-10-18,Naudin,M,40000,9999-01-01
434558,Shichao,1953-04-23,Harllee,M,69161,9999-01-01
434546,Mahmut,1953-02-02,Whitcomb,F,59912,9999-01-01
434549,Sachio,1954-10-20,Quaggetto,M,40000,9999-01-01
434552,Shaibal,1953-03-16,Setiz,M,40000,9999-01-01
434560,Gudjon,1954-10-29,Petereit,M,49514,9999-01-01
434578,Rimon,1952-03-15,Cangellaris,M,54173,9999-01-01
434742,Siamak,1955-05-12,Levergood,F,40000,9999-01-01
434580,Oscal,1955-07-20,Saoudi,M,65544,9999-01-01
434602,Maja,1953-03-24,Angel,F,49350,9999-01-01
434758,Alair,1953-03-16,Tzvieli,F,48812,9999-01-01
434760,Fumitake,1953-08-15,Gill,F,40000,9999-01-01
434762,Shaibal,1953-02-04,Dalphin,M,42295,9999-01-01
434766,Basim,1954-09-10,Babu,M,63078,9999-01-01
434770,Aluzio,1955-11-19,Mamelak,M,40000,9999-01-01
434604,Ranga,1953-09-10,Kossowski,M,55627,9999-01-01
434785,Sachin,1955-04-11,Penn,M,45379,9999-01-01
434606,Hugh,1955-05-28,Krupka,M,44212,9999-01-01
434789,Heeju,1954-05-09,Vuskovic,F,44146,9999-01-01
434790,Lorien,1952-11-10,Baaz,M,45666,9999-01-01
434792,Wojceich,1953-08-27,Veevers,M,45687,9999-01-01
434631,Arup,1955-09-25,Cannane,F,41989,9999-01-01
434794,Leni,1955-09-18,Piazza,M,42864,9999-01-01
434807,Licheng,1952-05-09,Karner,F,49799,9999-01-01
434809,Stamatina,1955-03-06,Peres,M,40000,9999-01-01
434632,Gladys,1953-05-22,Thombley,M,51060,9999-01-01
434824,Randy,1952-05-05,Goodrum,M,58694,9999-01-01
434640,Ult,1955-02-13,Picaronny,F,40000,9999-01-01
434832,Vojin,1955-08-04,Mitzlaff,F,50128,9999-01-01
434833,Uma,1952-07-27,Shackell,M,44303,9999-01-01
434670,Gilbert,1953-03-26,Valette,M,76156,9999-01-01
434673,Jeanne,1955-11-08,Menhoudj,F,75145,9999-01-01
434674,Shrikanth,1953-09-07,Demeyer,F,63376,9999-01-01
434690,Zijian,1952-08-17,Hammerschmidt,F,73536,9999-01-01
434896,Zhensheng,1954-04-22,Furudate,F,40000,9999-01-01
434700,Abdelwaheb,1954-04-02,Botman,M,40000,9999-01-01
434923,Heather,1953-03-28,Riefers,F,73472,9999-01-01
434924,Feiyu,1955-08-14,Morton,M,40000,9999-01-01
434704,Adin,1953-10-12,Schaar,F,40000,9999-01-01
435111,Gully,1954-10-21,Khasidashvili,M,40000,9999-01-01
434949,Hausi,1952-03-10,Lores,M,42020,9999-01-01
434950,Berto,1953-12-04,Sadowski,M,40000,9999-01-01
434957,Chandrasekaran,1952-04-24,Munos,F,54925,9999-01-01
434974,Alper,1954-02-08,Piveteau,M,60106,9999-01-01
434977,Arvin,1952-07-28,Scallan,F,40000,9999-01-01
434988,Adin,1954-01-30,Cannata,F,40000,9999-01-01
434995,Mads,1953-06-02,Yoshimura,M,74471,9999-01-01
434997,Ranan,1955-01-11,Taubman,M,51308,9999-01-01
435006,Panayotis,1954-10-16,Thisen,F,59292,9999-01-01
435032,Spyrose,1955-02-08,Linnainmaa,F,42954,9999-01-01
435040,Shaowen,1953-02-04,Otillio,F,40000,9999-01-01
435047,Danco,1955-08-03,Hiyoshi,F,63744,9999-01-01
435048,Wonhee,1954-03-03,Matheson,F,40000,9999-01-01
435063,Troy,1954-06-15,Lenart,F,47483,9999-01-01
435065,Roddy,1954-06-27,Denna,M,52684,9999-01-01
435078,Hatsukazu,1953-11-26,Parfitt,F,49866,9999-01-01
435109,Keung,1953-07-24,Rikino,M,40000,9999-01-01
435126,Zeydy,1955-12-23,Bernardeschi,F,41687,9999-01-01
435311,Qunsheng,1955-06-07,Hartvigsen,F,40000,9999-01-01
435312,Hatsukazu,1955-08-09,Kisuki,M,47659,9999-01-01
435313,Fun,1954-02-21,Vitiello,M,48857,9999-01-01
435315,Georgi,1955-09-22,Turnbull,F,50612,9999-01-01
435326,Subir,1952-05-15,Bonifati,F,40000,9999-01-01
435127,Pranas,1953-09-28,Lovengreen,M,83044,9999-01-01
435135,Anoosh,1955-12-13,Keirsey,M,56825,9999-01-01
435345,Karoline,1953-10-08,Murtafg,M,57973,9999-01-01
435350,Abdulla,1955-06-18,Debuse,F,65081,9999-01-01
435354,Bowen,1952-11-05,Bashian,F,92868,9999-01-01
435148,Gennady,1953-04-14,Buchter,F,72090,9999-01-01
435156,Munir,1954-05-10,Emmerich,F,47797,9999-01-01
435165,Freyja,1955-10-28,Coors,M,53087,9999-01-01
435403,Dharmaraja,1954-12-09,Ghelli,F,40000,9999-01-01
435198,Krisda,1955-03-24,Dengi,F,40000,9999-01-01
435417,Ranga,1955-02-15,Melski,M,40000,9999-01-01
435426,Vasilis,1953-06-29,Yeung,F,40000,9999-01-01
435427,Manibrata,1952-04-11,Gewali,F,45774,9999-01-01
435442,Yinghua,1954-07-30,Shimshoni,F,40000,9999-01-01
435456,Chiradeep,1954-10-18,Bazzichi,F,45009,9999-01-01
435459,Arto,1955-04-02,Heuser,M,46509,9999-01-01
435467,Duke,1955-12-09,Lodder,M,67051,9999-01-01
435199,Pranay,1952-02-13,Butterworth,M,51720,9999-01-01
435210,Huiqun,1954-07-29,Zongker,F,69416,9999-01-01
435220,Poorav,1952-06-27,Basawa,F,40000,9999-01-01
435240,Cullen,1953-11-24,Janetzko,F,41157,9999-01-01
435491,Kristinn,1952-10-14,Bashian,F,58317,9999-01-01
435241,Takahito,1953-07-01,Ciolek,M,52129,9999-01-01
435512,Yakkov,1955-05-22,Orsini,F,67391,9999-01-01
435277,Sadegh,1954-09-14,Prochazka,F,66652,9999-01-01
435533,Stein,1954-01-12,Giarratana,M,86844,9999-01-01
435553,Somnath,1954-01-30,Moffat,M,74641,9999-01-01
435555,Along,1954-09-22,Cairo,F,82602,9999-01-01
435283,Naftali,1954-06-06,Lieblein,M,41915,9999-01-01
435566,Licheng,1953-07-09,Kawashima,M,42107,9999-01-01
435666,Dmitry,1954-12-11,Zhang,M,59062,9999-01-01
435576,Urs,1955-02-24,Felder,M,59169,9999-01-01
435587,Mohua,1955-02-21,Narahari,F,43835,9999-01-01
435590,Adel,1953-05-17,Hardjono,F,40302,9999-01-01
435598,Remko,1952-03-15,Peltason,F,66423,9999-01-01
435606,Kerhong,1952-08-24,Aingworth,M,56684,9999-01-01
435611,Fabrizio,1953-02-05,Shokrollahi,M,41598,9999-01-01
435679,Ravishankar,1953-03-21,Herath,F,40000,9999-01-01
435617,Almudena,1952-10-22,Broder,M,40000,9999-01-01
435618,Bouchung,1954-09-23,Riesenhuber,M,40000,9999-01-01
435623,Paraskevi,1955-09-07,Demos,M,49493,9999-01-01
435630,Dines,1952-08-05,Baer,F,71684,9999-01-01
435690,Zhonghua,1952-09-05,Wynblatt,F,68350,9999-01-01
435640,Zdislav,1952-09-26,Kitai,F,56271,9999-01-01
435645,Branimir,1953-04-11,Hennings,M,40000,9999-01-01
435691,Hinrich,1955-08-14,Erev,M,40000,9999-01-01
435697,Miquel,1955-10-17,McDermid,M,44165,9999-01-01
435713,Ortrun,1954-05-22,Daescu,F,56325,9999-01-01
435719,Gritta,1955-10-06,Sidou,M,68322,9999-01-01
435720,Shahaf,1952-12-30,Rijsenbrij,F,40000,9999-01-01
435851,Tru,1955-08-15,Asser,M,67996,9999-01-01
435729,Yuuichi,1954-11-26,Kroft,F,41183,9999-01-01
435856,Yurij,1953-12-09,Morrow,M,40000,9999-01-01
435753,Matk,1953-05-12,Ratzlaff,M,54531,9999-01-01
435880,Kwangsub,1952-12-31,Giarratana,M,40000,9999-01-01
435893,Charlene,1952-06-12,Byoun,F,40000,9999-01-01
435775,Babette,1955-04-27,Wiegley,F,50787,9999-01-01
435911,Patricia,1955-06-27,Perez,F,43821,9999-01-01
435916,Cullen,1955-10-06,Murtha,M,47875,9999-01-01
435782,Shugo,1954-07-15,Bolotov,F,46912,9999-01-01
435783,Guozhong,1954-09-24,Ghazalie,F,45898,9999-01-01
435952,Toshimi,1952-08-19,Back,M,58901,9999-01-01
435785,Yongmin,1955-12-28,Validov,M,58263,9999-01-01
435799,Gudjon,1955-04-30,Kaiserswerth,M,87210,9999-01-01
435967,Izaskun,1955-02-10,Schneeberger,M,52660,9999-01-01
435980,Toney,1955-01-30,Rando,M,76720,9999-01-01
435806,Moie,1952-08-21,Ventosa,M,40000,9999-01-01
435992,Kish,1954-07-27,Herber,F,40000,9999-01-01
435995,Jovan,1953-11-26,Anger,M,40000,9999-01-01
435998,Ymte,1952-08-09,Wrigley,F,44243,9999-01-01
435810,Fumiya,1954-02-04,Deyuan,F,53293,9999-01-01
436001,Guenter,1953-05-09,Restivo,F,48629,9999-01-01
436002,Kazuyasu,1955-03-03,Takanami,F,40000,9999-01-01
436005,Kristen,1952-08-27,Poupard,F,57348,9999-01-01
436007,Wonhee,1955-12-15,Soicher,F,40000,9999-01-01
436008,Jordanka,1952-06-26,Hasenauer,M,40000,9999-01-01
435812,Kazuhisa,1952-02-29,Rosca,F,58864,9999-01-01
436016,Uma,1952-06-13,Shokrollahi,M,40000,9999-01-01
435819,Manton,1955-09-13,Merey,M,40000,9999-01-01
436020,Rutger,1953-02-05,Wielonsky,M,40000,9999-01-01
435827,Shimshon,1955-11-15,Weisert,F,40777,9999-01-01
436031,Jaques,1954-07-12,Schmezko,M,40000,9999-01-01
435830,Yechiam,1952-05-12,Zaumen,M,40000,9999-01-01
435836,Basil,1952-08-19,Delgrande,F,40000,9999-01-01
435842,Nigel,1952-07-20,Wroclawski,F,40000,9999-01-01
435843,Fei,1953-02-16,Gammage,F,40000,9999-01-01
436225,Mani,1954-03-11,Penz,M,41222,9999-01-01
436049,Golgen,1955-05-07,Schmiedel,M,40000,9999-01-01
436050,Christophe,1955-08-03,Emiris,F,41179,9999-01-01
436061,Ekawit,1953-04-01,Ressouche,M,64383,9999-01-01
436243,Evgueni,1955-11-17,Fujisaki,M,48717,9999-01-01
436062,Kshitij,1952-02-27,Ibel,M,68800,9999-01-01
436069,Xumin,1955-01-14,Spieker,M,40000,9999-01-01
436073,Pranjal,1954-08-12,Lyonns,M,40000,9999-01-01
436074,Jessie,1955-01-20,Morrow,F,65240,9999-01-01
436077,Mabo,1952-06-02,Macedo,M,63384,9999-01-01
436254,Tsutomu,1954-12-29,Bellone,M,81325,9999-01-01
436094,Mads,1952-04-02,McDermid,F,67686,9999-01-01
436302,Ymte,1955-02-25,Schurmann,F,70658,9999-01-01
436124,Padma,1955-02-15,Binding,F,48245,9999-01-01
436126,Janalee,1953-09-27,Baek,M,66896,9999-01-01
436130,Guenter,1953-06-13,Lorys,F,40000,9999-01-01
436144,Mark,1953-11-18,Morrow,F,45592,9999-01-01
436148,Basant,1952-04-10,Cairo,F,68773,9999-01-01
436304,Mohammed,1954-03-21,Sommer,F,40000,9999-01-01
436156,Nectarios,1954-05-15,Benaini,M,60657,9999-01-01
436307,Parke,1953-04-29,Sambasivam,F,40000,9999-01-01
436319,Ramzi,1955-10-01,Emmerich,F,40959,9999-01-01
436178,Venkatesan,1953-09-07,Ozery,F,40000,9999-01-01
436183,Geoffrey,1954-10-02,Jakobus,F,42789,9999-01-01
436188,Bedir,1953-03-08,Bridgland,F,76464,9999-01-01
436191,Aram,1953-06-27,Rajcani,M,40000,9999-01-01
436196,Kolar,1955-08-01,Cherinka,M,42441,9999-01-01
436205,Rosita,1953-06-23,Zielinski,M,50259,9999-01-01
436209,Manton,1955-06-30,Kermarrec,F,40000,9999-01-01
436218,Gladys,1953-03-11,Bergere,M,40000,9999-01-01
436419,Randi,1952-07-20,Schapiro,M,49248,9999-01-01
436431,Uriel,1952-04-07,Hutton,F,86848,9999-01-01
436433,Ibibia,1954-08-09,Morrow,M,40000,9999-01-01
436442,Mang,1954-11-10,Takanami,M,62859,9999-01-01
436446,Tze,1953-10-29,Bazzichi,M,62716,9999-01-01
436449,Tetsurou,1954-04-22,Wilfing,M,43763,9999-01-01
436457,Wilmer,1954-12-30,Deville,F,75240,9999-01-01
436467,Rafael,1955-09-13,Edelhoff,M,40000,9999-01-01
436473,Nakhoon,1955-09-24,Braunmuhl,F,68869,9999-01-01
436484,Florina,1954-08-27,Dehkordi,M,43765,9999-01-01
436490,Hsiangchu,1952-08-16,Willoner,M,64848,9999-01-01
436339,Berthier,1955-05-12,Koblitz,M,40000,9999-01-01
436491,Marsja,1955-07-12,Jakobus,M,48999,9999-01-01
436498,Nathalie,1954-05-14,Falco,F,40000,9999-01-01
436499,Charlene,1952-09-06,Trachtenberg,F,40000,9999-01-01
436508,Taegyun,1952-04-08,Michaeli,M,59174,9999-01-01
436514,Mahendra,1955-11-27,Fritzsche,M,52379,9999-01-01
436515,Djenana,1955-03-09,Krone,M,40000,9999-01-01
436342,Sreenivas,1953-09-16,Lorho,F,40000,9999-01-01
436525,Abdulah,1955-07-24,Langford,F,56029,9999-01-01
436344,Manibrata,1955-09-11,Anily,F,54917,9999-01-01
436540,Bedrich,1952-03-21,Ishibashi,M,55532,9999-01-01
436372,Abdelkader,1952-05-02,Leslie,F,45073,9999-01-01
436394,Guther,1955-01-21,Chappelet,M,40177,9999-01-01
436585,Adib,1955-04-12,Pargas,F,62647,9999-01-01
436599,Parke,1952-04-13,Zhang,F,40000,9999-01-01
436395,Percy,1954-04-06,Meszaros,M,59676,9999-01-01
436603,Duro,1952-10-01,Rodite,M,44118,9999-01-01
436792,Taizo,1955-10-25,Luca,M,62808,9999-01-01
436612,Koldo,1952-05-02,Kumaresan,M,42719,9999-01-01
436615,Jolita,1953-11-14,Lortz,F,54629,9999-01-01
436625,Shim,1954-12-25,Pluym,F,67434,9999-01-01
436635,Godehard,1955-12-20,Levergood,F,40000,9999-01-01
436639,Lidong,1952-07-16,Krogh,M,67887,9999-01-01
436644,Boguslaw,1953-11-17,Luks,M,40000,9999-01-01
436645,Gil,1953-09-09,Pouyioutas,M,40000,9999-01-01
436646,Dante,1952-03-25,Rotem,M,40000,9999-01-01
436651,Weijing,1954-02-23,Birnbaum,M,80851,9999-01-01
436652,Marek,1952-06-26,Anger,M,40000,9999-01-01
436653,Anoosh,1955-07-14,Siepmann,M,60661,9999-01-01
436656,Rimon,1955-04-02,Joslin,M,40000,9999-01-01
436662,Mingzeng,1955-08-12,Versino,M,51517,9999-01-01
436684,Alejandra,1955-03-07,Molenkamp,M,42992,9999-01-01
436686,Yishay,1955-11-28,Tiemann,F,42347,9999-01-01
436822,Nahid,1952-10-19,Yavatkar,F,40000,9999-01-01
436693,JoAnna,1952-10-17,Sherertz,F,62904,9999-01-01
436694,Katsuo,1953-03-22,Rothe,F,40000,9999-01-01
436697,Xinan,1955-06-28,Sanella,F,40000,9999-01-01
436698,Emdad,1953-05-08,McClurg,M,85810,9999-01-01
436705,Margareta,1953-05-14,Spataro,F,73901,9999-01-01
436714,Gill,1953-01-20,Lores,M,49390,9999-01-01
436718,Poornachandra,1953-04-16,Uchoa,F,40000,9999-01-01
436836,Mads,1952-08-01,Muchinsky,F,66249,9999-01-01
436731,Berni,1955-11-15,Uhrig,M,40000,9999-01-01
436744,Remzi,1954-10-04,Luders,M,83358,9999-01-01
436842,Tomofumi,1952-02-17,Krzyzanowski,M,64016,9999-01-01
436757,Guiseppe,1952-08-31,Lunt,F,50394,9999-01-01
436848,Nitsan,1954-08-21,Naudin,M,46301,9999-01-01
436869,Billie,1953-12-18,Barinka,F,67335,9999-01-01
436886,Martins,1952-02-17,Benzmuller,M,40000,9999-01-01
436965,Falguni,1953-01-28,Leijenhorst,M,64942,9999-01-01
436969,Jianhua,1954-09-11,Olano,F,46772,9999-01-01
436893,Duro,1954-11-16,Perko,F,48706,9999-01-01
436981,Satoru,1952-10-19,Champarnaud,M,45127,9999-01-01
436991,Nikolaos,1953-03-10,Ratnakar,M,62150,9999-01-01
436897,Shimshon,1952-09-08,Gyorkos,F,58813,9999-01-01
436904,Tse,1955-11-03,Fontan,F,86974,9999-01-01
437024,Ioana,1953-08-09,Jullig,M,93688,9999-01-01
436909,Yuriy,1954-11-09,Standera,M,40000,9999-01-01
437033,Gregory,1953-11-21,Tsunoo,M,52688,9999-01-01
437039,Kaijung,1955-12-15,Godskesen,M,75177,9999-01-01
437045,Bojan,1953-10-07,Yamaashi,F,40000,9999-01-01
437052,Baocai,1954-10-10,Gill,M,54172,9999-01-01
437059,Jouni,1955-02-22,Mahnke,F,92292,9999-01-01
436913,Kauko,1954-04-04,Luders,F,40000,9999-01-01
437074,Jiang,1954-01-04,Falco,M,40000,9999-01-01
437148,Elvis,1955-11-17,Sambasivam,M,50630,9999-01-01
437082,Hinrich,1955-04-21,Cyne,M,40000,9999-01-01
437093,Otmar,1952-02-29,Barvinok,M,46063,9999-01-01
437097,Salvador,1953-06-17,Clemencon,M,86782,9999-01-01
437098,Alassane,1955-11-22,Gaughan,M,54031,9999-01-01
437101,Ramachenga,1953-06-03,Birrer,M,41639,9999-01-01
437103,Uno,1955-05-17,Thimonier,M,47768,9999-01-01
437112,Kolar,1955-08-22,Gerlach,M,40000,9999-01-01
437120,Valeri,1954-07-30,Tagansky,F,55121,9999-01-01
437123,Prodip,1952-12-06,Shimshoni,M,55971,9999-01-01
437129,Shuho,1954-06-20,Suessmith,M,40000,9999-01-01
437131,Duke,1954-04-22,Veccia,F,50469,9999-01-01
437159,Munehiko,1955-02-21,Ritzmann,M,42772,9999-01-01
437166,Gennady,1955-01-25,Ariola,F,66763,9999-01-01
437178,Radhika,1953-12-24,Suwa,M,50281,9999-01-01
437337,Marko,1955-04-29,Klassen,F,47513,9999-01-01
437181,Hiroyasu,1952-07-12,Stellhorn,F,54357,9999-01-01
437182,Shigeaki,1953-09-05,Vecchio,M,66651,9999-01-01
437348,Deborah,1952-06-18,Emden,F,40000,9999-01-01
437191,Shmuel,1954-12-27,Luca,F,40155,9999-01-01
437195,Uno,1955-04-16,Hettesheimer,M,40000,9999-01-01
437205,Godehard,1954-04-23,Panangaden,M,43783,9999-01-01
437389,Miomir,1953-08-14,Ranft,F,52803,9999-01-01
437390,Taiji,1954-03-23,Oxman,F,40000,9999-01-01
437394,Krister,1953-09-23,Bouloucos,M,51549,9999-01-01
437396,Filipe,1953-01-19,Pocchiola,F,43618,9999-01-01
437209,Nishit,1952-05-30,Pero,M,47983,9999-01-01
437405,Takahira,1954-07-31,Nitta,M,88339,9999-01-01
437223,Syozo,1953-04-24,Lorin,M,43332,9999-01-01
437409,Emdad,1955-10-04,Emmerich,M,40000,9999-01-01
437412,Shahab,1954-06-22,Shinomoto,M,67124,9999-01-01
437413,Yurii,1953-05-15,Gaughan,M,52895,9999-01-01
437419,Navid,1953-03-26,Ishibashi,M,50019,9999-01-01
437421,Rayond,1952-07-21,Edelhoff,F,40000,9999-01-01
437422,Naftaly,1954-12-18,Plavsic,M,41012,9999-01-01
